id,date,price,bedrooms,living_area,lot_area,floors,waterfront,grade,above_area,basement_area,yr_built,zipcode
8856950070,20141210T000000,329500,4,1820,7912,2,0,7등급,1820,0,1994,98038
739980260,20141210T000000,324000,3,1920,5322,2,0,8등급,1920,0,1999,98031
1516000055,20141210T000000,650000,3,2150,21235,1,0,8등급,1590,560,1959,98166
1563102435,20141210T000000,950000,3,2150,4200,1,0,8등급,1140,1010,1960,98116
8945200860,20141211T000000,180000,3,1384,8960,1,0,6등급,1384,0,1965,98023
9510900270,20141211T000000,254000,3,2070,9000,1,0,7등급,1450,620,1969,98023
1526069135,20141211T000000,930000,4,6050,84942,2.5,0,9등급,4150,1900,2009,98077
3204800370,20141212T000000,426700,3,2080,7700,1,0,7등급,1600,480,1968,98056
7214720075,20141212T000000,699950,3,2190,107593,2,0,8등급,2190,0,1983,98077
1588600045,20141215T000000,459000,2,1170,4887,1,0,6등급,1020,150,1929,98117
2843200070,20141215T000000,282000,4,1660,10725,1,0,7등급,960,700,1956,98168
5307100060,20141216T000000,638700,3,2080,9162,1,0,7등급,1370,710,1960,98005
3325069129,20141216T000000,525000,3,2100,40510,2,0,10등급,1320,780,1979,98074
8691370400,20141216T000000,699900,4,2810,7302,2,0,9등급,2810,0,2002,98075
222069082,20141217T000000,300000,2,1220,75794,1,0,7등급,1220,0,1963,98038
2972300060,20141217T000000,405300,3,2390,7939,1,0,7등급,1610,780,1983,98056
6431500140,20141217T000000,880000,3,2870,5163,2,0,9등급,2870,0,2014,98103
4045500710,20141218T000000,405000,2,1160,15029,1,0,6등급,870,290,1937,98014
9536602080,20141219T000000,229000,3,1020,8100,1,0,7등급,1020,0,1954,98198
7011200260,20141219T000000,485000,4,1400,3600,1,0,7등급,1100,300,1900,98119
6388900710,20141219T000000,538000,3,2250,11632,2,0,8등급,2250,0,1988,98056
4057300200,20141222T000000,310000,3,1150,3323,2,0,7등급,1150,0,1988,98029
3832200070,20141222T000000,250000,4,1710,7140,1,0,7등급,1010,700,1968,98032
7437100340,20141222T000000,360000,4,1900,5889,2,0,7등급,1900,0,1992,98038
6021501535,20141223T000000,700000,3,1580,5000,1,0,8등급,1290,290,1939,98117
7683900200,20141223T000000,380000,5,3450,9914,2,0,9등급,3450,0,2004,98023
8724300030,20141223T000000,355000,3,,5028,2,0,8등급,1860,0,2012,98019
1421069208,20141223T000000,379000,3,,17852,2.5,0,8등급,2660,0,2014,98010
3330500875,20141226T000000,381156,2,1320,3090,1,0,7등급,1320,0,1908,98118
3969300030,20141229T000000,239900,4,1000,7134,1,0,6등급,1000,0,1943,98178
7527200030,20141229T000000,700000,5,2830,25958,1,0,8등급,1610,1220,1979,98075
2768000400,20141230T000000,640000,4,2360,6000,2,0,8등급,2360,0,1904,98107
561000075,20141231T000000,260000,3,1180,5350,1.5,0,6등급,1180,0,1959,98178
3775300030,20141231T000000,333500,3,1220,9732,1,0,7등급,1220,0,1965,98011
7518505990,20141231T000000,600000,3,1410,4080,1,0,7등급,1000,410,1950,98117
2473360060,20150102T000000,263500,3,1330,9917,1,0,7등급,1040,290,1981,98058
9542800700,20150102T000000,272000,3,2160,7140,1,0,7등급,1670,490,1978,98023
7278700070,20150102T000000,660000,3,2400,6474,1,0,8등급,1560,840,1964,98177
8820903380,20150102T000000,730000,6,2660,13579,2,0,7등급,2660,0,1937,98125
259900160,20150102T000000,748000,4,2770,3330,2,0,8등급,1970,800,2001,98052
3668000070,20150105T000000,212000,3,1060,7875,1,0,7등급,1060,0,1986,98092
2697100140,20150105T000000,423000,4,2200,9351,1,0,7등급,1290,910,1962,98133
2346200030,20150105T000000,802541,5,2990,6768,2,0,9등급,2990,0,2014,98006
1049000060,20150105T000000,325000,3,,5612,1,0,7등급,1260,0,1972,98034
4123840310,20150106T000000,342500,3,1810,5192,2,0,8등급,1810,0,1993,98038
9158100075,20150107T000000,330000,2,1350,8220,1,0,7등급,1060,290,1949,98177
1723049270,20150107T000000,340500,3,2270,28025,1,0,7등급,1920,350,1947,98168
1442860160,20150107T000000,380000,3,2280,10255,2,0,8등급,2280,0,1985,98058
208500160,20150107T000000,760000,4,2430,6099,1,0,8등급,1470,960,1965,98115
1402950550,20150107T000000,332000,4,2470,7780,2,0,8등급,2470,0,2002,98092
8854100350,20150107T000000,625000,5,2990,15085,2,0,9등급,2990,0,2007,98011
3454800060,20150108T000000,171800,4,1570,9600,1,0,6등급,1570,0,1950,98168
1529200340,20150108T000000,496500,3,2260,3640,2,0,8등급,2260,0,1994,98072
1455600030,20150108T000000,645000,4,2780,11583,1,0,8등급,1190,1590,1955,98125
3204800200,20150108T000000,665000,4,3320,10574,2,0,8등급,2220,1100,1960,98056
6116500341,20150112T000000,419000,4,2150,23568,1,0,7등급,2150,0,1950,98166
9407110700,20150113T000000,175000,3,1250,9775,1,0,7등급,1250,0,1971,98045
2824079053,20150113T000000,440000,3,1910,66211,2,0,7등급,1910,0,1997,98024
731500200,20150113T000000,347500,4,2156,3562,2,0,9등급,2156,0,2012,98030
2826049234,20150114T000000,425000,3,1820,8814,1,0,7등급,1280,540,1967,98125
1443300140,20150114T000000,330000,3,2300,35287,2,0,8등급,2300,0,1977,98022
4014400292,20150114T000000,465000,3,2714,17936,2,0,9등급,2714,0,2005,98001
257000138,20150115T000000,280000,2,850,16400,1,0,6등급,850,0,1923,98168
2008000270,20150115T000000,291850,3,1060,9711,1,0,7등급,1060,0,1963,98198
722059070,20150115T000000,235000,3,1430,15246,1,0,7등급,980,450,,98031
7940700260,20150115T000000,422120,3,1630,4534,2,0,8등급,1630,0,1987,98034
4330600350,20150115T000000,315000,3,2200,8750,1,0,7등급,1120,1080,1964,98166
1762600070,20150116T000000,917500,4,3880,35003,2,0,10등급,2570,1310,1984,98033
1324079046,20150120T000000,350000,3,1580,47916,1,0,7등급,1580,0,1979,98024
4046500320,20150120T000000,342000,3,1660,16275,2,0,7등급,1660,0,1990,98014
5379805460,20150121T000000,245000,3,1360,8910,2,0,7등급,1360,0,1949,98188
1062100116,20150121T000000,475000,3,1640,5097,2,0,7등급,1640,0,1969,98155
5693500270,20150121T000000,715000,4,2000,4800,2,0,7등급,2000,0,1911,98103
8563040160,20150121T000000,560000,4,2550,7800,1,0,8등급,1580,970,1968,98052
9273200140,20150121T000000,1310000,2,3950,3938,2,0,10등급,2910,1040,1991,98116
421049116,20150121T000000,216000,3,,8712,1,0,7등급,1280,0,1956,98003
259600260,20150122T000000,345000,3,1250,7210,1,0,7등급,1250,0,1964,98008
7340500270,20150123T000000,560000,4,2940,6000,2,0,8등급,2940,0,2000,98011
98020350,20150123T000000,720000,4,3200,7708,2,0,10등급,3200,0,2004,98075
9297300055,20150124T000000,650000,4,2950,5000,2,0,9등급,1980,970,1979,98126
616000140,20150126T000000,315000,3,1900,14400,1,0,7등급,1300,600,1954,98166
2767602356,20150126T000000,675000,4,2140,2278,3,0,9등급,2140,0,2005,98107
3348401740,20150127T000000,188000,2,1120,17487,1,0,6등급,1120,0,1924,98178
7942100310,20150127T000000,232000,3,1300,11230,1,0,7등급,1300,0,1968,98042
1868901275,20150127T000000,455000,2,1430,5000,1.5,0,7등급,1430,0,1925,98115
9189700045,20150127T000000,450000,3,2290,16258,1,0,8등급,2290,0,1960,98058
1088650310,20150127T000000,530000,,2320,5493,2,0,8등급,2320,0,2004,98028
1796360350,20150128T000000,255000,3,1240,8659,1,0,7등급,1240,0,1986,98042
1523059105,20150128T000000,356000,3,1680,8712,1,0,8등급,1680,0,1964,98059
4432600075,20150128T000000,725000,,2110,4140,2,0,9등급,1710,400,1925,98116
723099065,20150130T000000,465000,3,1840,40438,2,0,7등급,1840,0,1994,98045
9238901420,20150202T000000,442000,3,1190,5100,1,0,7등급,1030,160,1941,98136
7972000240,20150202T000000,240000,20,1510,10248,1,0,7등급,1510,0,1969,98023
1455100116,20150202T000000,397500,3,1510,13737,1,0,6등급,810,700,1961,98125
9542300320,20150202T000000,856600,4,2400,13430,1,0,9등급,2400,0,1964,98005
3211230260,20150204T000000,399950,4,2420,31465,1,0,9등급,2420,0,1984,98092
7465900060,20150205T000000,425000,3,1010,5864,1,0,7등급,1010,0,1915,98116
8594400370,20150205T000000,299900,3,1560,35026,1,0,7등급,1290,270,1985,98092
2475200140,20150205T000000,370000,3,1680,5036,1,0,7등급,1680,0,1987,98055
3626039271,20150205T000000,585000,2,1980,8550,1,0,7등급,990,990,1981,98117
7714000070,20150205T000000,378000,4,2790,4650,2,0,8등급,2790,0,2004,98038
9498200046,20150206T000000,443500,2,940,6804,1,0,7등급,940,0,1949,98177
2205500575,20150209T000000,390000,3,1200,10800,1,0,7등급,1200,0,1955,98006
6647200060,20150209T000000,405000,3,1670,6720,1,0,7등급,1140,530,1980,98034
4167300030,20150209T000000,260000,4,1810,7480,1,0,7등급,1230,580,1977,98023
3416600800,20150209T000000,834000,4,2370,4000,1.5,0,8등급,1980,390,1928,98144
7234600798,20150210T000000,425000,,1120,1100,2,0,8등급,820,300,2008,98122
8906200070,20150210T000000,280000,3,1670,11610,1,0,7등급,1670,0,1963,98055
2061100570,20150210T000000,595000,3,1910,5753,1,0,8등급,1110,800,1941,98115
5423010350,20150210T000000,1280000,5,,9500,2,0,8등급,3400,0,1977,98027
5127001620,20150211T000000,315000,3,1580,11455,1,0,7등급,1200,380,1974,98059
7504110030,20150211T000000,785000,4,3300,10514,2,0,10등급,3300,0,1984,98074
2349300060,20150212T000000,200000,4,1920,4822,1,0,6등급,920,1000,1914,98136
1678400105,20150212T000000,339000,4,2390,7480,1.5,0,7등급,2390,0,1920,98178
8029510030,20150212T000000,363000,3,2740,11872,2,0,9등급,2740,0,1990,98023
7895500070,20150213T000000,240000,4,1220,8075,1,0,7등급,890,330,1969,98001
8802400416,20150213T000000,147500,3,1530,8498,1,0,7등급,1530,0,1959,98031
1123049053,20150213T000000,360000,4,1840,9611,2,0,7등급,1840,0,1996,98178
8651611170,20150213T000000,868700,3,3840,6161,2,0,10등급,3840,0,2000,98074
5016001535,20150217T000000,725000,3,1920,3300,1,0,8등급,960,960,1913,98112
7231300125,20150217T000000,345000,5,3150,9134,1,0,8등급,1640,1510,1966,98056
1521069070,20150218T000000,204000,3,1040,7405,1,0,6등급,1040,0,1971,98010
2460700260,20150218T000000,300000,3,1480,6698,1,0,7등급,1080,400,1979,98058
2459500310,20150218T000000,358000,3,1610,6655,2,0,7등급,1610,0,1985,98058
1954400510,20150218T000000,510000,3,1680,8080,1,0,8등급,1680,0,1987,98074
726049190,20150218T000000,431000,3,1810,7200,1,0,7등급,1130,680,1954,98133
622049114,20150218T000000,2130000,3,5403,24069,2,1,12등급,5403,0,1976,98166
2009000370,20150219T000000,269950,2,1340,7250,1,,5등급,700,640,1949,98198
46100204,20150221T000000,1510000,5,3300,33474,1,0,9등급,1870,1430,1957,98040
2525300030,20150222T000000,232000,3,1400,10403,1,0,6등급,1400,0,1976,98038
8079040320,20150223T000000,430000,4,1850,9976,2,0,8등급,1850,0,1991,98059
579003610,20150224T000000,517500,3,1430,5200,1,0,7등급,1250,180,1940,98117
3904901710,20150224T000000,435500,3,1450,4789,2,0,7등급,1450,0,1985,98029
1775800800,20150224T000000,396000,3,1500,12616,1,0,7등급,1500,0,1967,98072
1151100070,20150224T000000,437000,3,1750,22357,2,0,8등급,1750,0,1994,98045
3626039299,20150224T000000,588000,3,1910,8167,1,0,8등급,1270,640,1951,98117
6619910140,20150224T000000,630000,4,2950,9025,1,0,8등급,1780,1170,1975,98034
6838800140,20150224T000000,1100000,4,4270,40097,1,0,12등급,4270,0,1993,98077
4403600270,20150224T000000,970000,4,4740,76230,2,0,10등급,4740,0,1987,98075
5631500400,20150225T000000,180000,2,770,10000,1,0,6등급,770,0,1933,98028
7230200340,20150225T000000,305000,3,1250,23680,1,0,7등급,1250,0,1967,98059
3904910320,20150225T000000,484950,3,1670,5004,2,0,8등급,1670,0,1987,98029
461001615,20150225T000000,605000,2,1760,5000,1,0,7등급,940,820,1927,98117
9808650060,20150225T000000,1300000,3,2350,15021,1,0,8등급,1770,580,1976,98004
7899800890,20150226T000000,181000,2,720,5120,1,0,6등급,720,0,1954,98106
4168000060,20150226T000000,153000,3,1200,10500,1,0,7등급,1200,0,1962,98023
6874200960,20150227T000000,170000,2,860,5265,1,0,6등급,860,0,1931,98178
6071600370,20150227T000000,500000,4,2030,8517,1,0,8등급,1380,650,1961,98006
8856940060,20150227T000000,374950,4,2730,4683,2,0,7등급,2730,0,2005,98038
7171200445,20150228T000000,550700,2,1010,5000,1.5,0,6등급,1010,0,1908,98105
1873100390,20150302T000000,719000,4,2570,7173,2,0,8등급,2570,0,2005,98052
4389200955,20150302T000000,1450000,4,2750,17789,1.5,0,8등급,1980,770,1914,98004
3211100860,20150303T000000,274250,3,910,8450,1,0,6등급,910,0,1962,98059
4315700060,20150303T000000,378000,2,1300,3850,1,0,7등급,800,500,1963,98136
7202340400,20150303T000000,516500,3,1480,4729,2,0,7등급,1480,0,2004,98053
1937300270,20150303T000000,910000,3,2480,3200,2,0,10등급,2480,0,2010,98144
4217401195,20150303T000000,920000,5,2730,6000,1.5,0,8등급,2130,600,1927,98105
1623049062,20150304T000000,210000,2,750,34133,1,0,6등급,750,0,1950,98168
8024200350,20150304T000000,410000,2,800,4342,1,0,6등급,670,130,1927,98115
3362400511,20150304T000000,570000,3,1260,3328,1,0,6등급,700,560,1905,98103
2988000070,20150304T000000,405000,5,1550,10500,1,0,7등급,1100,450,1961,98011
7197350070,20150304T000000,512000,3,1610,12555,1,0,7등급,1080,530,1977,98052
8731901940,20150304T000000,218000,5,1930,8040,1,0,8등급,1930,0,1966,98023
3226049270,20150304T000000,585000,4,2160,8158,1,0,8등급,1660,500,1952,98115
8079030390,20150304T000000,446500,3,2650,7286,2,0,8등급,2650,0,1990,98059
7215720160,20150304T000000,900000,3,3400,16603,2,0,10등급,3400,0,2000,98075
8663280160,20150305T000000,545000,5,2520,7863,1,0,7등급,1500,1020,1981,98034
1843100340,20150305T000000,348000,3,2570,8491,2,0,8등급,2570,0,1989,98042
5126310400,20150305T000000,480000,4,2600,7787,2,0,8등급,2600,0,2005,98059
6665800060,20150305T000000,795000,3,2920,13650,1,0,8등급,1460,1460,1975,98033
1853000400,20150305T000000,680000,4,3140,28037,2,0,10등급,3140,0,1991,98077
9126100861,20150306T000000,557000,3,1710,2096,2,0,8등급,1290,420,2008,98122
7708300140,20150306T000000,369950,3,2430,10720,1,0,7등급,2430,0,1977,98045
8682281200,20150309T000000,479950,2,1510,6516,1,0,8등급,1510,0,2005,98053
3756500060,20150309T000000,438000,3,1780,9660,1,0,7등급,1780,0,1962,98034
7375300160,20150309T000000,530000,5,2720,8800,1,0,7등급,1500,1220,1958,98008
7853340860,20150310T000000,420000,2,1760,4139,2,0,8등급,1760,0,2010,98065
9485740340,20150310T000000,346900,4,1970,5106,2,0,8등급,1970,0,1999,98055
1109000390,20150310T000000,420000,3,2390,4600,2,0,8등급,1750,640,1920,98118
2296500036,20150310T000000,450000,4,2980,13260,1,0,8등급,1800,1180,1979,98056
3542300060,20150311T000000,210000,3,860,11725,1,0,6등급,860,0,1943,98056
4402700070,20150311T000000,300000,2,1100,7680,1,0,7등급,1100,0,1950,98133
7520000520,20150311T000000,240500,2,1240,12092,1,0,6등급,960,280,,98146
8899200570,20150311T000000,280000,3,1900,7800,1,0,8등급,1390,510,1977,98055
2768301715,20150311T000000,565000,4,2020,4300,1.5,0,6등급,2020,0,1900,98107
3275780030,20150311T000000,730000,4,2190,9009,2,0,8등급,1840,350,1977,98033
7853290030,20150311T000000,507000,4,2730,7649,2,0,7등급,2730,0,2006,98065
822039084,20150311T000000,1350000,3,2753,65005,1,1,9등급,2165,588,1953,98070
5036300431,20150311T000000,1100000,5,3520,6353,2,0,10등급,3520,0,2001,98199
1175000570,20150312T000000,530000,,1810,4850,1.5,0,7등급,1810,0,1900,98107
3793500160,20150312T000000,323000,3,1890,6560,2,0,7등급,1890,0,2003,98038
11500890,20150312T000000,843000,3,3130,8750,2,0,10등급,3130,0,1991,98052
2310000240,20150313T000000,275000,3,1420,8549,2,0,7등급,1420,0,1989,98038
808300310,20150313T000000,389000,4,2130,5337,2,0,7등급,2130,0,2001,98019
3021059276,20150314T000000,250000,4,2010,7312,1,0,7등급,2010,0,1976,98002
6909200575,20150314T000000,685000,3,2060,2900,1.5,0,8등급,1330,730,1931,98144
4330600435,20150316T000000,284000,3,1560,21000,1,0,7등급,1560,0,1954,98166
3444100400,20150316T000000,349000,3,1790,50529,1,0,7등급,1090,700,1965,98042
6067910030,20150316T000000,664000,,2510,11880,1,,8등급,1630,880,1978,98006
4167300310,20150317T000000,324500,3,1920,11340,1,0,7등급,1230,690,1977,98023
4325000125,20150318T000000,255000,3,1340,8450,1,0,7등급,1340,0,1958,98188
6700400140,20150318T000000,268000,3,1550,8134,2,0,7등급,1550,0,1991,98031
7899800860,20150319T000000,259950,2,1070,649,2,0,9등급,720,350,2008,98106
1049010390,20150319T000000,505000,3,1260,5460,1,0,7등급,1260,0,1972,98034
7300200550,20150319T000000,659000,4,2610,24931,2,0,8등급,2610,0,1983,98075
2490200320,20150320T000000,545000,3,1680,6200,1.5,0,7등급,1680,0,1916,98136
7228500560,20150320T000000,410000,4,1970,4740,1.5,0,7등급,1670,300,1904,98122
4215100060,20150320T000000,365000,3,2653,4510,2,0,8등급,2653,0,2006,98031
4140090320,20150320T000000,595000,5,3740,6750,1,0,8등급,1980,1760,1978,98028
510002065,20150323T000000,700000,4,1980,4560,1.5,0,7등급,1980,0,1920,98103
1531000030,20150323T000000,720000,4,3450,39683,2,0,10등급,3450,0,2002,98010
100600860,20150324T000000,237500,3,1050,7854,1,0,7등급,1050,0,1975,98023
192460310,20150324T000000,269900,3,1140,22267,1,0,7등급,1140,0,1986,98045
826079094,20150324T000000,330000,3,1400,218252,1,0,7등급,1400,0,1997,98019
9262800171,20150324T000000,252000,4,1550,19800,1,0,7등급,1050,500,1969,98001
2781280390,20150324T000000,290000,3,1610,2937,2,0,8등급,1610,0,2006,98055
2231500030,20150324T000000,530000,4,2180,10754,1,0,7등급,1100,1080,1954,98133
8146100270,20150324T000000,824000,4,2490,9864,1,0,8등급,1290,1200,1961,98004
1836980160,20150324T000000,807100,4,2680,4499,2,,9등급,2680,0,1999,98006
8945200830,20150325T000000,210490,3,990,8528,1,0,6등급,990,0,1966,98023
1432400335,20150325T000000,288000,3,1190,7560,1,0,6등급,1190,0,1958,98058
9455200445,20150325T000000,601000,3,1330,6743,1,0,8등급,1330,0,1958,98125
6189200125,20150325T000000,849950,3,2990,9773,2,0,8등급,2990,0,1973,98005
4045100075,20150325T000000,2400000,4,4890,15188,2,0,11등급,3090,1800,1999,98040
9406520830,20150326T000000,314950,,1654,8479,2,0,7등급,1654,0,1995,98038
726049331,20150326T000000,515000,5,2530,5105,1,0,8등급,1520,1010,2005,98133
6116500075,20150326T000000,673000,20,2990,10400,2,0,9등급,2990,0,2002,98166
3205200640,20150330T000000,427200,3,1030,8400,1,0,7등급,1030,0,1963,98056
3422049190,20150330T000000,247500,3,1960,15681,1,0,7등급,1960,0,1967,98032
537000445,20150331T000000,282950,3,1250,8200,1,0,7등급,1250,0,1954,98003
4441300240,20150331T000000,1200000,3,3660,22410,1,0,9등급,1830,1830,1947,98117
1422300030,20150401T000000,415000,3,1510,36224,2,0,8등급,1510,0,1991,98045
5104530560,20150401T000000,208633,3,2040,3810,2,0,8등급,2040,0,2006,98038
7855801670,20150401T000000,2250000,4,,19850,2,0,12등급,3540,1640,2006,98006
1328310370,20150402T000000,375000,3,2340,10005,1,0,8등급,1460,880,1978,98058
1545808560,20150403T000000,245000,3,1530,8500,1,0,7등급,1030,500,1996,98038
7280300196,20150403T000000,550000,,1800,7750,1,0,8등급,1400,400,1965,98177
2324039036,20150403T000000,597500,3,2150,5400,1.5,0,7등급,1380,770,1911,98126
1736800520,20150403T000000,662500,3,3560,9796,1,0,8등급,1860,1700,1965,98007
66000070,20150406T000000,315000,2,630,6550,1,0,5등급,630,0,1918,98126
3626039187,20150406T000000,395000,2,770,6000,1,0,6등급,770,0,1953,98117
8925100390,20150406T000000,1040000,3,1900,9375,1,0,8등급,1330,570,1941,98115
7853210060,20150406T000000,430000,4,2070,4310,2,0,7등급,2070,0,2004,98065
2586800270,20150407T000000,425000,4,1260,7645,1.5,0,6등급,1260,0,1925,98146
9349900105,20150407T000000,795000,2,1380,5000,1.5,0,5등급,1380,0,1905,98106
2799800710,20150407T000000,301000,3,2420,4750,2,0,8등급,2420,0,2003,98042
9550201550,20150408T000000,640000,2,1070,5000,1,0,7등급,1070,0,1924,98103
6151800624,20150408T000000,288349,3,1250,18616,1,0,6등급,1250,0,1972,98010
7771300125,20150408T000000,487000,3,2590,14052,1,0,8등급,1720,870,1948,98133
240000058,20150408T000000,469000,4,3550,13938,1,0,8등급,2100,1450,1966,98188
2925059135,20150408T000000,1320000,3,,12968,2,0,9등급,2230,0,1990,98004
1324300398,20150409T000000,560000,3,1110,5000,1.5,0,7등급,1110,0,1947,98107
3432500200,20150409T000000,329999,3,1150,6908,1,0,6등급,800,350,,98155
1545804340,20150409T000000,240000,3,1760,6500,1,0,7등급,1150,610,1987,98038
2557000400,20150409T000000,272500,3,2070,9900,1,0,8등급,1420,650,1979,98023
4058000060,20150409T000000,416000,3,2220,94300,1,0,7등급,1640,580,1976,98010
6379500640,20150409T000000,1120000,3,3000,5750,2,0,9등급,2000,1000,1924,98116
5466410030,20150410T000000,249000,3,1360,6082,1,0,7등급,1360,0,1994,98042
5634500392,20150410T000000,330000,3,2420,13959,1,0,8등급,1740,680,,98028
2625069070,20150410T000000,1390000,4,4860,181319,2.5,0,9등급,4860,0,1993,98074
7715800570,20150413T000000,385000,3,1010,7380,1,0,7등급,1010,0,1982,98074
8096000060,20150413T000000,655000,2,1450,15798,2,1,7등급,1230,220,1915,98166
2695600505,20150413T000000,399000,4,1500,6388,1.5,0,7등급,1500,0,1951,98126
9477200560,20150413T000000,440000,,1530,7245,1,0,7등급,1530,0,1984,98034
8648220270,20150414T000000,291500,3,1260,9600,1,0,7등급,1260,0,1988,98042
4233400400,20150414T000000,267000,3,1300,9644,1,0,7등급,1300,0,1994,98010
3904980030,20150414T000000,500000,3,1690,4964,2,0,8등급,1690,0,1989,98029
8123100045,20150414T000000,470000,4,,5125,1.5,0,7등급,1680,700,1925,98126
1442800370,20150415T000000,189950,2,1030,4188,1,0,8등급,1030,0,1981,98038
6140100875,20150415T000000,420000,3,1060,8097,1,0,7등급,940,120,1923,98133
2688100071,20150415T000000,500000,2,1280,5400,1,0,7등급,1280,0,1964,98117
8731951370,20150415T000000,269000,4,1490,10000,1,0,8등급,1100,390,1969,98023
2414600126,20150415T000000,229500,3,1780,7470,1,0,7등급,1050,730,1960,98146
8078570390,20150415T000000,260000,3,1920,7415,2,0,7등급,1920,0,1989,98031
2946001550,20150416T000000,279000,6,2240,11180,2,0,7등급,2240,0,1955,98198
7374200030,20150416T000000,387000,4,2500,7690,1,,7등급,1250,1250,1973,98155
8078520310,20150417T000000,278500,3,1570,5250,1,0,7등급,1570,0,1998,98092
5631500868,20150417T000000,590000,4,3100,15842,2,0,8등급,2400,700,1996,98028
2264500350,20150418T000000,615000,4,1330,2400,1.5,0,6등급,1330,0,1901,98103
2391600320,20150420T000000,480000,,1040,5060,1,0,7등급,1040,0,1941,98116
7694800270,20150420T000000,636000,3,2140,2770,2,0,8등급,1770,370,2007,98052
7132300695,20150421T000000,435000,3,1300,3348,1.5,0,,1300,0,1904,98144
1105000588,20150421T000000,349500,3,1400,3538,1,,7등급,800,600,1953,98118
1324059104,20150421T000000,691100,3,2360,16117,1,0,8등급,1710,650,1983,98006
8691300860,20150421T000000,851000,4,3130,13202,2,0,10등급,3130,0,1996,98075
6021501685,20150422T000000,352000,2,940,5000,1,0,7등급,940,0,1937,98117
822079033,20150422T000000,350000,3,1250,219978,1,,6등급,1250,0,1980,98038
2310030510,20150422T000000,320000,4,1550,7579,2,0,8등급,1550,0,1993,98038
3797001895,20150422T000000,481000,3,1560,3000,1,0,6등급,770,790,1918,98103
1250700060,20150422T000000,642450,3,1830,4160,1,0,7등급,1230,600,1919,98144
5196410260,20150422T000000,1000000,3,3180,10492,2,0,,3180,0,1991,98052
2944000240,20150422T000000,910000,4,3350,29242,2,,11등급,3350,0,1988,98052
3327020400,20150423T000000,289999,5,2180,8240,1,0,8등급,1220,960,1977,98092
424069250,20150423T000000,785000,4,,69415,1,0,8등급,1910,530,1989,98075
7983200060,20150424T000000,230000,3,1250,9774,1,0,7등급,1250,0,1969,98003
1714900060,20150424T000000,442000,5,2560,5445,1.5,0,7등급,1760,800,1927,98108
3126069068,20150424T000000,485000,4,2560,43995,2,0,7등급,2560,0,1962,98052
1777500160,20150425T000000,718000,5,3070,9804,1,0,9등급,1740,1330,1968,98006
6131600075,20150427T000000,225000,3,1300,8316,1,0,6등급,1300,0,1954,98002
1565950030,20150427T000000,364950,4,1930,6957,2,0,8등급,1930,0,1995,98055
4376700570,20150427T000000,750000,,2750,9563,2,0,8등급,2750,0,1973,98052
3955900830,20150427T000000,467000,3,3460,6590,2,0,7등급,3460,0,,98056
1400300055,20150428T000000,425000,2,770,5040,1,0,5등급,770,0,1930,98144
1665400045,20150428T000000,186375,3,1000,7636,1,0,7등급,1000,0,1952,98166
9215400105,20150428T000000,450000,3,1250,5963,1,0,7등급,1250,0,1953,98115
9545240070,20150428T000000,660500,4,2010,9603,1,0,8등급,1440,570,1986,98027
8732131090,20150428T000000,295000,4,2160,7725,1,0,8등급,1460,700,1978,98023
1545807610,20150429T000000,270500,3,1780,7848,1,0,7등급,1320,460,1978,98038
2883200160,20150429T000000,595000,4,2020,2849,2,0,7등급,2020,0,1960,98115
3649100320,20150430T000000,330000,2,1220,10000,1,0,7등급,1220,0,1950,98028
6378500125,20150501T000000,436000,2,1040,7538,1,0,7등급,1040,0,1939,98133
6204420070,20150501T000000,452000,4,1570,8268,1,0,7등급,1570,0,1979,98011
4268200055,20150501T000000,245000,3,1740,11547,1,0,7등급,1740,0,1954,98178
4055700030,20150502T000000,1450000,3,3970,24920,2,0,10등급,3260,710,1977,98034
1895000045,20150504T000000,195000,2,820,5100,1,0,6등급,820,0,1953,98118
7960900060,20150504T000000,2900000,4,5050,20100,1.5,0,11등급,4750,300,1982,98004
1843200240,20150505T000000,200000,2,1360,1898,2,0,7등급,1360,0,1978,98092
5559600140,20150505T000000,253000,,1490,7651,1,0,7등급,1490,0,1988,98003
2022069200,20150505T000000,455000,4,2210,49375,1,0,8등급,2210,0,1997,98038
9412900055,20150505T000000,405000,3,2390,6000,1,0,6등급,1240,1150,1908,98118
8121200810,20150505T000000,585000,4,2430,7559,1,0,8등급,1580,850,1981,98052
2009001600,20150506T000000,265000,,1070,9000,1,0,7등급,1070,0,1950,98198
3812400070,20150506T000000,435000,5,1410,6750,1.5,,6등급,1410,0,1929,98118
6600700030,20150506T000000,525000,3,1490,9414,2,0,7등급,1490,0,1981,98052
925059288,20150507T000000,750000,3,2400,7745,2,0,9등급,2400,0,2001,98033
2359300030,20150508T000000,565000,3,910,5212,1,,7등급,910,0,1951,98115
4025300135,20150508T000000,451000,3,1790,9813,2,0,7등급,1790,0,1949,98155
1432900240,20150508T000000,205000,3,,8579,1,0,7등급,1010,600,1962,98058
7852170140,20150510T000000,650000,4,,5438,2,0,9등급,3180,0,2003,98065
1695900060,20150511T000000,535000,4,1610,2982,1.5,0,7등급,1610,0,1925,98144
3422059208,20150511T000000,390000,3,1930,64904,1,,8등급,1930,0,1988,98042
9385200045,20150512T000000,729500,3,1660,1091,3,0,9등급,1530,130,2015,98116
4307350200,20150512T000000,347000,3,1680,4308,2,0,7등급,1680,0,2004,98056
